LNR;RESPONSE
22379;0.457716557
22397;0.53627054
22723;0.721981547
22729;0.224533233
22734;0.191809657
22404;0.460012332
22820;0.701824599
22830;0.469133054
22434;0.253453496
22755;0.347552859
22452;0.597337561
22454;0.141728824
71020;0.473740782
66573;0.526185642
67204;0.525533247
67210;0.732001205
67841;0.566250459
68162;0.490722454
69114;0.60426585
69121;0.484138406
70088;0.681736037
70401;0.427624001
70714;0.222393804
71040;0.500572746
66255;0.398840602
66260;0.466668277
66272;0.483601408
66909;0.169394932
67218;0.53235074
67539;0.538351693
67543;0.441672111
67550;0.336014491
68504;0.54318254
68823;0.346435373
68832;0.460012332
69138;0.644666162
69149;0.400886668
70107;0.507797603
70747;0.274372592
66283;0.633420046
66285;0.559770165
66293;0.553590719
66604;0.282383085
66926;0.457716557
67246;0.604685834
67558;0.448569801
67569;0.45294275
67889;0.690473461
77690;0.711120078
78008;0.596178923
78336;0.267164211
79283;0.351699037
79600;0.283513485
79933;0.323732615
79934;0.466708446
80566;0.667617995
80571;0.642051189
80894;0.49963785
81211;0.339410858
80057;0.492823471
80362;0.462309804
80693;0.327736612
81002;0.459792207
81004;0.491172852
81008;0.539251032
76549;0.319144717
76873;0.519930172
77188;0.427512258
83927;0.504483182
84248;0.314230383
84561;0.666126366
85535;0.469133054
81712;0.698240521
81715;0.457716557
82036;0.317779551
82982;0.464007478
83301;0.290494888
84267;0.573393755
84269;0.426344138
84586;0.544603284
84594;0.263971763
85222;0.462309804
85225;0.460012332
85229;0.519272297
85240;0.6369942
81731;0.521094563
81732;0.24230204
82040;0.426212105
82047;0.330498167
82051;0.618277345
82682;0.575801925
82695;0.53026082
82697;0.469133054
83332;0.270117154
83651;0.457716557
83961;0.379529373
83972;0.458953407
83977;0.762926395
84290;0.580856839
84614;0.368015909
85562;0.385821501
85575;0.489798472
60513;0.679423737
60514;0.530086968
60525;0.650992992
56054;0.435865629
56063;0.555793021
56064;0.595214042
56070;0.371815783
56372;0.518059955
57340;0.458068353
57668;0.52534552
57985;0.457716557
58934;0.579639914
58937;0.58374296
58938;0.284552875
58941;0.599176887
58942;0.469133054
59256;0.445678102
59265;0.602457577
59268;0.64382928
59580;0.496693721
59890;0.325178881
60533;0.410553016
60544;0.229610528
60549;0.474743976
56397;0.279228597
56409;0.391481567
56724;0.527702405
57035;0.460012332
57045;0.47143631
57048;0.414259737
57676;0.641856372
57686;0.534838913
58958;0.36409671
58965;0.460012332
59276;0.460012332
59595;0.241513802
60236;0.578118084
60560;0.457716557
60562;0.138472808
70682;0.468671372
70685;0.566165058
71001;0.465460585
71013;0.586204385
66225;0.467960913
66862;0.443168082
67184;0.415146455
67193;0.354468666
67498;0.445189409
67500;0.397660313
67501;0.655769038
68134;0.492766002
68147;0.688628341
68459;0.759364129
68467;0.430530163
68788;0.460012332
69101;0.659054578
69105;0.457716557
69416;0.116199203
69428;0.861034485
69740;0.461120391
70055;0.460012332
70056;0.294120897
70375;0.507937084
70696;0.406673192
70699;0.630985256
70700;0.632709365
70701;0.457716557
70709;0.209453058
45755;0.602390654
46729;0.475405704
47071;0.496890864
47385;0.352300685
47386;0.632098813
48037;0.385478099
48041;0.588971821
48050;0.655816761
48362;0.462309804
48372;0.652792096
48704;0.331903673
49017;0.241834536
49348;0.575635259
49356;0.356660373
49990;0.20304674
49991;0.363838562
50312;0.580503093
50641;0.565505907
45770;0.552515648
46437;0.657127294
46754;0.547211837
47404;0.433507051
47412;0.635055125
47415;0.250443979
47418;0.448705714
48064;0.532813138
48398;0.60654905
48725;0.62200594
49046;0.470354649
49364;0.462309804
49374;0.397294574
49697;0.615543206
50014;0.704182921
58580;0.693636979
58590;0.177461728
58893;0.47143631
59228;0.579142088
59856;0.489407782
59859;0.650863994
60180;0.572805542
60510;0.47143631
60812;0.457716557
56352;0.462309804
56675;0.285057521
56999;0.599113275
57315;0.509744521
57320;0.533208695
57635;0.487367914
57636;0.47143631
57639;0.589658898
57960;0.253333555
57962;0.730488615
58271;0.681559606
58921;0.417658723
58926;0.318703246
58928;0.575179942
59560;0.441884395
38537;0.462766905
38247;0.146654463
38543;0.565308984
38551;0.457716557
37974;0.607409862
27980;0.453396505
27983;0.377405674
27990;0.35072325
28974;0.317016831
28975;0.493433787
28976;0.46867477
28977;0.460012332
28642;0.614447863
28989;0.457716557
28990;0.54082517
29001;0.437694423
29003;0.74808144
29010;0.443967553
28693;0.521276934
29027;0.426463189
28710;0.109830566
28711;0.213882131
29135;0.365318111
28719;0.317011561
28735;0.333986886
29051;0.419256322
29066;0.403670556
28773;0.533846673
28775;0.422312389
29086;0.294166584
29095;0.648633428
28788;0.318514256
28797;0.460012332
29100;0.533111523
28816;0.703320606
28514;0.328672338
28515;0.469133054
37387;0.498337616
37704;0.551500588
37707;0.548175114
37403;0.482786283
37409;0.775636867
37724;0.635237851
37743;0.528753739
37761;0.279170578
37772;0.318154967
37773;0.60557306
38089;0.653125184
38096;0.635835299
38407;0.318817392
38415;0.376767212
38110;0.47143631
38436;0.457716557
38438;0.387905708
38138;0.361266816
38443;0.539594827
38448;0.605022462
38454;0.457716557
38457;0.347654421
38143;0.161348542
38154;0.29394526
38157;0.41472605
38158;0.462613386
38570;0.193273536
38571;0.595972979
38175;0.399410054
38176;0.405980032
38462;0.241122288
38182;0.29746583
38514;0.463698922
38235;0.457716557
38236;0.457716557
38238;0.43679229
38239;0.636708299
38240;0.457716557
18956;0.462309804
18648;0.482157016
18963;0.183705495
18667;0.41477478
18677;0.582867074
18980;0.425598581
18985;0.531578731
18689;0.492559088
18693;0.54627237
18701;0.240545129
18430;0.459494177
18434;0.278629065
18763;0.683858663
18765;0.535227701
18773;0.542100342
27340;0.826722967
27666;0.518561037
27668;0.457716557
27371;0.491521796
27373;0.23578735
27687;0.609162152
28323;0.457716557
28479;0.460012332
28481;0.606320754
28482;0.541029772
28487;0.473740782
28077;0.293857138
28094;0.393354518
28382;0.460012332
28401;0.533405282
28407;0.525911899
28408;0.376763011
28127;0.425019223
28436;0.623533195
28137;0.287741649
28443;0.256347432
28453;0.471762398
28167;0.517387094
28472;0.192289633
28181;0.525430311
28182;0.670422302
28183;0.466652344
28184;0.467388774
27889;0.384453131
27893;0.419026734
28207;0.409343358
27914;0.47215315
28217;0.452609384
28248;0.302421821
28267;0.101963328
28275;0.59354505
27975;0.488006431
28280;0.676672971
28286;0.557666577
57709;0.553738043
58984;0.432686399
58987;0.496639909
58988;0.348918231
59306;0.340895757
60261;0.457716557
60581;0.662092042
60589;0.569018441
56116;0.606259353
56441;0.525510838
56752;0.646125474
56758;0.582698786
57076;0.546130004
57715;0.696667557
57717;0.469133054
57723;0.414878591
57726;0.628477512
58674;0.436830754
58676;0.405279283
58684;0.250139188
58685;0.469133054
58997;0.250551498
59000;0.613410497
59001;0.288239342
59634;0.346674233
59641;0.292724392
59648;0.599773527
60595;0.462309804
60922;0.419958117
57097;0.512317732
57426;0.522075268
57748;0.30069533
58702;0.481846378
59338;0.49935474
59661;0.493040725
59662;0.28967915
59663;0.723914119
60623;0.271936273
60627;0.525027926
60943;0.499653015
60946;0.462309804
56158;0.381050587
56485;0.284754076
56794;0.508590925
56809;0.550602435
57754;0.634371067
57755;0.460055204
57759;0.555655563
58074;0.459218171
58082;0.612124502
58090;0.610620476
83548;0.417088262
83549;0.203386801
84194;0.457716557
84196;0.393045129
84823;0.5808366
84830;0.31677382
84839;0.386592476
85145;0.333717962
85148;0.614209467
85478;0.179623392
85480;0.469133054
85784;0.636817394
85793;0.460012332
81649;0.725292967
8181;0.405160632
8220;0.672241755
7901;0.28049651
7902;0.727313614
8321;0.532987424
8323;0.548527581
8334;0.481308456
8336;0.460012332
8230;0.460012332
8237;0.407240237
7949;0.457716557
8242;0.588782211
7961;0.731802653
7970;0.632360428
7975;0.307634157
8273;0.466307021
7983;0.619995456
8286;0.210649399
8028;0.535776734
8033;0.348525834
8038;0.40539092
7737;0.614418768
8063;0.604049434
8070;0.208682398
8075;0.460012332
8088;0.523864665
8098;0.307877819
7795;0.469133054
8111;0.532880837
7801;0.625188249
7813;0.457716557
8122;0.597829565
8123;0.484705427
7832;0.554687574
8805;0.59060411
8519;0.574451432
8520;0.525091788
8843;0.610006887
8850;0.333904453
8530;0.328568466
8867;0.462309804
8874;0.515307646
8965;0.457716557
8973;0.367446583
8580;0.612421952
8592;0.447771878
8902;0.469133054
8918;0.334087259
8602;0.2668757
27587;0.39242832
27598;0.399523257
27317;0.603844385
27626;0.496530783
27627;0.355274753
27330;0.460012332
27331;0.349641594
27333;0.286408934
27337;0.457716557
36516;0.155831791
36518;0.726518227
36834;0.440360555
36838;0.61540751
36850;0.243348505
37175;0.210233595
36865;0.195210079
36875;0.236585822
36876;0.279737346
37210;0.457553539
36920;0.457716557
36948;0.240065767
36958;0.457716557
37246;0.583238529
37250;0.452332233
36965;0.185989926
36966;0.462309804
37263;0.583459876
36988;0.457716557
37295;0.323131154
37299;0.320057079
37000;0.433212599
37012;0.404488734
37015;0.457716557
36700;0.508718007
36708;0.481657001
37024;0.542074657
36738;0.490579363
37058;0.393024357
36758;0.591999119
37076;0.437042203
36764;0.507242955
37110;0.263483529
37115;0.579572743
37464;0.574046971
37472;0.559121603
37802;0.624394053
37480;0.61246421
37493;0.460012332
37828;0.3506005
37836;0.210442672
37505;0.596245772
37538;0.467345256
37942;0.6416319
37953;0.649273688
37566;0.507538089
37568;0.469133054
37889;0.732356157
17075;0.32013985
16778;0.439853376
16780;0.411973303
16786;0.262205285
17078;0.37606308
17096;0.391661537
16800;0.47823197
16804;0.621283774
16816;0.631848721
17115;0.457716557
16818;0.232988072
17120;0.583119906
17123;0.455156502
17125;0.361287322
17135;0.429343817
16849;0.694394966
16863;0.372472015
16867;0.462309804
16881;0.17182278
16883;0.414829966
16895;0.185935441
16934;0.073793373
16634;0.374620513
16955;0.363385931
16643;0.243746613
16646;0.628973872
16647;0.489694906
16648;0.563936944
17634;0.220487098
17645;0.64554175
17652;0.316413301
17335;0.575548935
17676;0.745817728
17342;0.609462627
17348;0.416762589
17350;0.201807579
17779;0.213043839
17785;0.640546032
17791;0.559617256
17703;0.604310035
17705;0.417282688
17415;0.542537484
17737;0.634235809
17433;0.394973716
17434;0.070274357
17436;0.469133054
17748;0.347879217
17753;0.546492106
17444;0.267739069
17447;0.596956384
17185;0.542551312
17204;0.681117376
17211;0.639687182
17216;0.392471825
17223;0.44964884
17542;0.429770745
17546;0.454820639
17553;0.48611669
17554;0.496171472
17271;0.589456175
17582;0.457716557
17588;0.507203123
17589;0.747112895
68514;0.460012332
68839;0.516184722
70446;0.401648258
66295;0.451215309
66297;0.644189725
66310;0.408340321
66944;0.491508882
67588;0.460662463
67900;0.764531106
68218;0.508613933
69173;0.674206061
69179;0.656856035
69494;0.292261729
69506;0.457716557
69507;0.374969672
69824;0.142003341
69827;0.602762436
70137;0.47143631
70148;0.462309804
70461;0.530886159
66318;0.231441221
66641;0.310140322
66645;0.299733351
66960;0.596674592
66965;0.530659689
67921;0.357446755
67923;0.473740782
67928;0.526593791
68244;0.491773708
68556;0.29696572
68571;0.507487801
68572;0.424648889
70158;0.511909229
70159;0.40592904
70160;0.471463797
70478;0.368625046
70808;0.591697677
71129;0.418052946
71133;0.460012332
66346;0.670780691
66660;0.391870414
66662;0.500662461
67301;0.433352681
68258;0.398542632
35748;0.39837225
35759;0.442096131
35447;0.546568323
35769;0.209938228
35499;0.468105148
35818;0.489779592
35822;0.403643711
35840;0.346005502
35558;0.375611092
35861;0.460012332
35868;0.532969631
36528;0.567599608
36534;0.390302606
36539;0.485059476
36205;0.486516653
36206;0.442344556
36213;0.462309804
36542;0.605532535
36571;0.544485009
36254;0.540414393
36582;0.70281707
36683;0.458548274
36695;0.389040548
36298;0.542419931
36605;0.460012332
36307;0.593966946
36633;0.469133054
36636;0.469133054
36325;0.247529781
36359;0.205487465
36364;0.607045942
36380;0.462852443
36400;0.61930577
36408;0.615254725
36413;0.212488418
36100;0.469133054
36431;0.460012332
36138;0.629006863
36448;0.528421728
36450;0.457716557
36149;0.325943615
36460;0.268995706
36470;0.185991856
36176;0.515784549
36488;0.457716557
44285;0.22658784
44287;0.6555933
44301;0.460012332
44303;0.462309804
50138;0.42008986
50141;0.305174083
50446;0.222971492
39018;0.273990692
38702;0.215589848
38711;0.654843075
39039;0.457716557
39352;0.63297438
39360;0.378378908
39681;0.457716557
39697;0.548336648
39707;0.460012332
39392;0.264392888
39397;0.393862099
39731;0.460012332
39412;0.573908804
39422;0.535551414
39458;0.467918238
39766;0.229118897
39514;0.469133054
39521;0.529607965
39525;0.550081001
39815;0.460012332
39820;0.47143631
39232;0.529208944
39238;0.270199363
39562;0.53471537
39571;0.415192256
39581;0.737997114
39285;0.431270736
39302;0.405075419
39620;0.54334783
39627;0.516045343
39648;0.460012332
39666;0.574082482
40321;0.388899096
40001;0.457716557
40002;0.649077605
40012;0.449265226
40343;0.640596171
40371;0.477677245
40039;0.257673161
40050;0.457716557
40053;0.659161777
40389;0.379483576
40058;0.208196317
50018;0.185747762
50660;0.688586412
50667;0.74104762
45803;0.619291628
46119;0.502156548
46452;0.543455837
46461;0.666745382
46771;0.637718763
46772;0.457716557
46782;0.539207665
46784;0.297347091
46787;0.457716557
47424;0.473740782
47440;0.5111736
47750;0.331663386
29329;0.460012332
29754;0.360072272
29371;0.557512852
29660;0.192627273
29666;0.476474008
29386;0.669887273
29387;0.369644625
29690;0.576964253
29692;0.684513399
29416;0.65506302
29715;0.711336047
29439;0.436933895
29444;0.535640831
29143;0.546859124
29458;0.493325547
29469;0.487000072
29471;0.302649685
29167;0.490487192
29487;0.307056931
29496;0.473740782
29179;0.134075713
29504;0.459090103
29508;0.182711111
29250;0.54944111
29255;0.665574135
29257;0.435534684
30220;0.567479858
30223;0.616497293
30236;0.457716557
30253;0.31779285
30262;0.316183429
29941;0.644967805
30294;0.460012332
30297;0.632885094
29961;0.225946368
29982;0.330891154
30317;0.496288065
30000;0.744662645
30008;0.353322721
39186;0.463293022
39193;0.577035389
39200;0.460012332
38889;0.363038175
38922;0.608045185
38941;0.628104998
38622;0.460012332
38628;0.460012332
38633;0.438272063
38641;0.284367555
38947;0.473740782
38659;0.457716557
38974;0.356825954
38994;0.130532214
19329;0.284900175
19618;0.357291438
19628;0.566022169
19652;0.252126048
19362;0.556501581
19070;0.632357712
19071;0.396880683
19075;0.538949168
19076;0.352360775
19390;0.443729558
19083;0.399576153
19093;0.443805395
19405;0.120963094
19421;0.462309804
19118;0.675720433
19440;0.457716557
19458;0.510474324
19471;0.322545374
19484;0.284359943
19492;0.289821025
19497;0.552641391
20139;0.452579511
19848;0.429784426
20186;0.651377416
19867;0.469133054
19914;0.417095259
20223;0.470692161
20229;0.713348885
19926;0.330709927
19931;0.210325405
20238;0.285963756
20241;0.350199892
20244;0.331379708
20245;0.550089464
20246;0.429110472
20252;0.46006988
19945;0.575212624
20271;0.377538597
19961;0.508411636
19967;0.403485119
20279;0.457716557
28527;0.460012332
28536;0.557129608
28841;0.550270803
28545;0.443117039
28552;0.406208557
81848;0.423330998
81852;0.457716557
81858;0.327911471
82164;0.394528771
82173;0.39377753
82178;0.502702704
82484;0.649652558
82487;0.457716557
82802;0.584897853
72078;0.348936247
72718;0.670300669
73361;0.673987427
73369;0.473740782
73371;0.551172725
74000;0.372522273
74007;0.479051632
74329;0.784851516
74330;0.745761549
74643;0.318124245
74651;0.433880963
74959;0.276428404
75611;0.462309804
75613;0.578269597
75918;0.23611795
76240;0.460012332
76246;0.46667366
76250;0.457716557
76252;0.330807233
71463;0.627936498
71474;0.699617766
71781;0.457716557
71788;0.556067673
72096;0.288091843
72415;0.473740782
72432;0.217648228
72736;0.45843677
72742;0.615442459
73063;0.540890493
73064;0.591627615
73387;0.460012332
73706;0.427657288
74035;0.326763569
74350;0.722647217
74662;0.457716557
74665;0.611527207
74674;0.460012332
74983;0.457716557
74993;0.559314721
75298;0.523964815
75626;0.58164435
75946;0.460012332
75957;0.285771155
71804;0.320604803
72115;0.688094533
72453;0.58505297
82149;0.469133054
82152;0.245174556
82153;0.388675269
82157;0.497726321
82470;0.546687077
82471;0.355203157
82478;0.6086806
83429;0.413943662
84069;0.470672198
84074;0.449984534
84078;0.469133054
84392;0.476788821
84394;0.639385222
84400;0.692218081
85343;0.270117785
85665;0.457716557
63904;0.455522772
63908;0.505299645
64535;0.592157792
64543;0.569038791
64869;0.570320395
65500;0.491968241
65506;0.048902546
65512;0.191609191
65828;0.479452965
65829;0.355954802
66151;0.390678627
61363;0.551318201
62332;0.650809021
62957;0.686936729
62970;0.435554774
63611;0.404483133
64247;0.311028817
64560;0.475100231
65198;0.313438092
61699;0.303062662
62020;0.456682183
62030;0.684666436
62333;0.471839722
62343;0.460012332
62351;0.198901195
62980;0.679471387
63626;0.460012332
63940;0.389408401
63946;0.587561662
64257;0.621113128
64267;0.447907815
64912;0.646708207
65538;0.46672917
65552;0.431793003
61412;0.516026465
61717;0.460012332
62360;0.516500347
62681;0.550931019
63012;0.545138829
63323;0.541002256
68021;0.427181888
68031;0.456372799
68666;0.673870892
68976;0.555121325
22045;0.731408663
22049;0.538233216
22060;0.442612525
21799;0.529517206
21816;0.530621503
21818;0.520940798
22103;0.486865583
21820;0.760290291
22120;0.217690236
21844;0.593601262
21863;0.615681305
21873;0.637797507
22159;0.545958403
22176;0.666663265
21895;0.309732788
21594;0.194400824
21911;0.429060607
21623;0.742728879
21637;0.462309804
21952;0.696892585
21658;0.488961441
21964;0.509811181
21677;0.555111194
21681;0.230672532
22012;0.626114796
22015;0.555669979
22660;0.555018714
31534;0.396991372
31209;0.23850046
31554;0.122933385
31220;0.388524246
31234;0.446896324
31257;0.457716557
31260;0.469652562
31589;0.397224762
31279;0.295596536
31281;0.436119788
31292;0.304137076
31302;0.507165029
31619;0.26588651
31322;0.361695821
31330;0.192515742
31342;0.515452264
31041;0.265823758
31375;0.273205144
31074;0.512355502
31380;0.469133054
31383;0.438784618
31082;0.613633398
31097;0.447286279
31399;0.432458405
31413;0.17570082
31106;0.385789884
34839;0.586183871
35151;0.541607045
34852;0.643015594
35171;0.473740782
35202;0.547562307
35214;0.610164506
34912;0.408786168
35236;0.275452089
35243;0.457361758
35569;0.462309804
35895;0.550345536
35586;0.471330021
35914;0.528649882
35608;0.115734295
35928;0.646328707
42308;0.527074739
42321;0.52966681
42945;0.473740782
42949;0.393031023
43267;0.455969303
43268;0.18794733
43273;0.644804512
43280;0.576850584
43584;0.729998758
43587;0.484112654
43589;0.437892215
43595;0.619652131
43599;0.60872419
44224;0.448459272
44552;0.760224963
45213;0.469133054
45534;0.638763879
41036;0.480842052
41044;0.457716557
41372;0.432748904
42005;0.320551998
42329;0.540510617
42338;0.684028428
42652;0.457716557
42658;0.279242154
42965;0.430862351
42971;0.473740782
43288;0.608365672
43608;0.29311919
43612;0.476972507
44255;0.462309804
44261;0.469133054
44262;0.457716557
44569;0.273868165
40732;0.455779355
40746;0.58827444
41066;0.340425762
41071;0.410360453
41378;0.790456844
5466;0.582546845
5764;0.490853018
5499;0.54454597
5785;0.631792107
14047;0.448734125
14051;0.367453796
14056;0.508224415
14084;0.33913736
14403;0.312596092
14431;0.648459053
15102;0.487445802
15119;0.347421751
15139;0.571550495
14821;0.710338995
14837;0.623660498
15160;0.478247053
15161;0.469133054
15163;0.474612584
14850;0.517712807
15262;0.431876933
15178;0.637220124
15188;0.493342234
14881;0.528112172
14885;0.374644971
15208;0.762518756
15211;0.35567476
14899;0.505428716
14924;0.216327021
15242;0.470572494
15243;0.469133054
14939;0.460012332
14948;0.827341444
14996;0.356644054
14679;0.549812335
15008;0.685729763
14709;0.626478132
15018;0.438442972
15035;0.24290242
14718;0.664250423
14737;0.662332372
15047;0.457716557
15050;0.571857637
15055;0.457716557
14738;0.673566959
14745;0.246287998
14752;0.598207966
14757;0.624287588
15063;0.517753126
15066;0.321906124
15075;0.477702396
14758;0.462309804
15405;0.58905092
41709;0.47143631
42039;0.439668699
42667;0.116039879
42670;0.460012332
42680;0.462309804
42983;0.499620191
43305;0.551126439
43312;0.460012332
43313;0.69744047
43318;0.659210394
43628;0.726963388
43632;0.466867541
43944;0.317360577
43946;0.469133054
44279;0.208457831
44597;0.310879742
44930;0.457716557
45565;0.36110265
45569;0.54811254
40758;0.65220546
40765;0.7274079
41089;0.580312096
41398;0.615251616
41733;0.651407288
42372;0.435642861
42687;0.644210189
42694;0.417831355
42700;0.517701663
43012;0.281098979
43014;0.508259077
43323;0.667263378
51985;0.254025039
52311;0.69418202
52621;0.713490496
52950;0.403583738
52952;0.425497385
53282;0.469133054
54244;0.460012332
54547;0.344340256
54552;0.324796327
54873;0.400226345
54875;0.435503975
54882;0.508144091
55514;0.457716557
51355;0.172748044
51679;0.469014961
52320;0.584965421
52658;0.440470051
52962;0.405822102
52966;0.682103255
53287;0.373499539
53288;0.637295211
53289;0.562835504
53622;0.535149615
53927;0.348982602
53941;0.559654406
54569;0.52349347
54582;0.240863709
54893;0.369072787
55210;0.236966761
55531;0.794012493
25139;0.433541717
24854;0.165038995
25485;0.437626155
25806;0.364246304
25509;0.254772369
25818;0.382540017
25820;0.457716557
25826;0.473740782
25554;0.212672153
25967;0.457716557
25969;0.514811335
25569;0.457716557
25865;0.689909026
25870;0.64751177
25872;0.457716557
34458;0.486063934
34468;0.385181003
34473;0.440614573
34761;0.56399193
34183;0.505480952
34189;0.559634545
34190;0.531785498
34510;0.282349888
34519;0.193057766
34524;0.704913416
34528;0.588313905
34231;0.402010493
34570;0.539125324
34578;0.296776778
34263;0.486932467
34595;0.457716557
34600;0.512933831
35266;0.393216689
35284;0.533899237
34961;0.559548438
34964;0.642556238
35301;0.139019843
35329;0.648348368
35431;0.325826954
35436;0.588744965
35020;0.320425238
35028;0.4212003
35036;0.721300317
35051;0.457716557
35367;0.643837071
35066;0.460012332
35096;0.492794949
35117;0.48482923
35118;0.469133054
34801;0.469133054
35134;0.509757537
34823;0.513627153
15762;0.4396551
15763;0.659971354
15459;0.133104126
15466;0.493379771
15472;0.340552629
15478;0.34816483
15492;0.493214773
15497;0.437527755
15788;0.461168306
15517;0.563879263
15809;0.595120883
15526;0.555523371
15530;0.670790719
15533;0.490503838
24402;0.684494516
24421;0.478102244
24423;0.457716557
24429;0.424819339
24145;0.525364971
24468;0.539755608
24471;0.442562383
24165;0.412787876
24166;0.225097866
24167;0.492767997
24495;0.268107052
24180;0.256624085
24192;0.815338218
24197;0.314749072
24202;0.212299944
24530;0.474269945
24869;0.491394492
24871;0.661738181
24873;0.624604798
24886;0.331194234
24887;0.224077158
24895;0.566665372
24901;0.069291003
24908;0.876326677
24912;0.353586013
25249;0.614559501
25250;0.644940018
25270;0.471633969
25285;0.367699464
24990;0.530616729
25001;0.462309804
25011;0.533990404
25328;0.591279551
24736;0.516404832
24737;0.718741521
24738;0.468045734
24768;0.319051483
25114;0.332375234
24801;0.446977177
24803;0.398057771
24808;0.599142606
25130;0.568464857
24834;0.40688795
4007;0.490492603
4336;0.611946791
4340;0.387434068
4036;0.306857459
4361;0.558773015
4374;0.457716557
5038;0.462937322
4720;0.538404006
5045;0.235467731
4740;0.394504729
5069;0.660864482
5080;0.517411483
5086;0.288053363
4769;0.462309804
5186;0.31904087
4793;0.323957907
5123;0.473351151
5142;0.392298442
5157;0.725737007
4843;0.319528496
4844;0.432085955
4847;0.538146956
4859;0.500825923
5178;0.494822464
5182;0.499993904
4573;0.272334375
4899;0.236250337
4900;0.653657532
4582;0.520734154
4587;0.508475463
4911;0.527525713
4608;0.612393561
4614;0.433506097
4940;0.50545474
4640;0.690132647
4953;0.514118036
4971;0.650998307
4973;0.507133967
4671;0.51778624
4995;0.375935741
5323;0.465392733
5331;0.24154189
5342;0.467929922
5670;0.394404036
5680;0.69220518
5686;0.359833321
5384;0.357591329
5401;0.477468276
5705;0.534238471
5712;0.557888953
5716;0.455040111
5434;0.694341868
5437;0.469133054
5441;0.252311528
5443;0.327424573
5457;0.329142984
5742;0.806343623
44996;0.337761132
44997;0.473740782
45008;0.362766999
45009;0.460012332
45320;0.510005095
45335;0.460012332
40518;0.361685632
40841;0.36440805
41165;0.270308451
42129;0.591085117
42458;0.494929689
43088;0.603033834
43405;0.429167877
43723;0.591959295
44042;0.701519484
44046;0.45964953
44380;0.216296941
44384;0.473740782
44707;0.6246291
40864;0.457716557
40867;0.445013554
41179;0.629345977
41833;0.476566802
42155;0.528830108
42782;0.490939903
42790;0.515519067
43429;0.451067412
43747;0.709684967
43756;0.487754783
43757;0.511699787
44387;0.381820805
44398;0.502260345
45377;0.343393433
40555;0.366144397
40873;0.531049867
54665;0.76838671
55612;0.57298164
55625;0.190903476
55935;0.593701806
55936;0.504353896
55947;0.396810177
55948;0.522917693
51125;0.460012332
51126;0.558161352
51766;0.460012332
51768;0.691922654
51779;0.426179976
51783;0.460012332
47517;0.464523975
47521;0.302103665
47847;0.638033937
48163;0.460012332
48164;0.416360292
48496;0.397455071
49152;0.601969004
49154;0.457716557
49475;0.555719259
49789;0.48657885
50106;0.58279691
50107;0.457716557
50112;0.457716557
50113;0.462309804
50114;0.350164811
50752;0.602397243
50757;0.230415704
50759;0.728951337
46234;0.647167826
46236;0.457716557
46873;0.486025638
46890;0.462309804
47204;0.340742151
47211;0.553176506
47526;0.529478353
47543;0.460012332
47544;0.206143045
47861;0.32208098
47871;0.457716557
48185;0.588751071
48847;0.152899403
49170;0.457716557
49812;0.460012332
49816;0.342574283
55273;0.507358334
55279;0.621276045
55596;0.39711895
55600;0.546676587
55916;0.330936953
51092;0.463833869
51745;0.283923565
51748;0.287509888
52397;0.300728438
52408;0.134429128
52735;0.584681172
52736;0.654448847
53041;0.645640381
53693;0.493223086
53699;0.466277238
53700;0.41058883
54018;0.319519367
58404;0.339591277
58409;0.430878362
59034;0.213898939
59040;0.47143631
59358;0.533419549
59991;0.647818024
60638;0.555120274
60643;0.416665555
56179;0.464471878
56500;0.4943478
56510;0.5241422
56825;0.308278285
56830;0.499339049
57139;0.304906399
22466;0.400932391
22474;0.477266267
22498;0.406325379
22811;0.764957839
22816;0.439131927
22503;0.58537248
22205;0.533110689
22215;0.54517903
22521;0.470209062
22525;0.547001844
22528;0.603011226
22230;0.545651254
22543;0.58650521
22553;0.246451271
22257;0.507949388
22560;0.483506294
22263;0.460012332
22595;0.519210487
22603;0.398798154
22608;0.336916467
22301;0.547343665
22303;0.400518627
22630;0.600365304
22638;0.549174165
22652;0.681830208
22977;0.294430539
23301;0.52293639
23012;0.376460754
23014;0.47805325
23321;0.30262154
23336;0.680925981
23449;0.55872134
23452;0.567417414
23047;0.721654215
23051;0.397563514
23058;0.421527095
23347;0.525819037
23368;0.637620447
23374;0.279228389
23388;0.52277932
23392;0.36535269
23099;0.415382986
23104;0.493439216
23411;0.336159878
23119;0.374580543
23431;0.427285762
23434;0.549601993
23438;0.47143631
23145;0.256977469
23147;0.26395192
23153;0.532424062
22847;0.161802367
22851;0.490610059
22854;0.730992415
22855;0.546909936
23173;0.338954204
22863;0.191426369
22887;0.200723646
22894;0.336119361
23211;0.394327497
31760;0.695504188
31774;0.315994278
32758;0.47143631
32424;0.400864383
32759;0.687272515
32761;0.626725417
78186;0.30811217
78193;0.560649934
78194;0.367769178
78502;0.599235786
78825;0.592215976
79150;0.44061561
79787;0.58809332
80104;0.605203959
81076;0.458850367
81385;0.594905807
81386;0.731634582
81387;0.473528585
81394;0.389506452
76926;0.623912495
77243;0.404884683
77573;0.436404736
78210;0.246254568
78531;0.20635093
79161;0.627124058
79811;0.423918997
79814;0.460012332
80128;0.545618214
80440;0.360138648
80444;0.390052995
80447;0.385679291
80449;0.612175124
80761;0.451677628
76618;0.500225812
76623;0.348360934
77267;0.250578435
2275;0.277703233
